doc_index,entity_group,entity_text
3244,LOC,Hell
3244,ORG,RCN
3245,MISC,Internet
3245,ORG,FCC
3245,ORG,Comcast
3245,ORG,Comcast
3245,ORG,Comcast
3245,ORG,Comcast
3246,ORG,Comcast
3246,ORG,Comcast
3246,PER,Martin **
3246,ORG,Comcast
3247,ORG,Customer Service
3248,ORG,Comcast
3248,LOC,USA
3248,LOC,USA
3249,ORG,comcast
3250,ORG,Comcast
3250,ORG,Comcast
3250,ORG,Comcast
3251,ORG,Comcast
3252,ORG,Comcast
3252,LOC,USA
3252,LOC,Mexico
3252,LOC,USA
3252,LOC,Atlanta
3252,LOC,GA
3252,LOC,Atlanta
3252,ORG,Comcast Customer Service
3252,LOC,Atlanta
3252,LOC,GA
3253,ORG,Comcast
3254,ORG,Comcast
3255,ORG,Comcast
3256,MISC,x1
3256,ORG,Comcast
3256,ORG,Comcast
3256,ORG,Comcast
3256,ORG,Verizon
3256,ORG,Comcast
3257,ORG,Comcast
3259,ORG,Comcast Cable
3260,ORG,Comcast
3260,ORG,Comcast
3260,MISC,Triple Play
3260,ORG,Comcast
3260,ORG,Comcast
3260,ORG,Comcast
3261,ORG,Comsad
3261,ORG,AT&T uverse
3261,ORG,AT&T
3262,ORG,Comcast
3263,ORG,Comcast
3263,LOC,.
3263,LOC,Baltimore
3263,LOC,Md.
3263,LOC,.
3263,LOC,.
3263,LOC,Maryland.
3263,ORG,FTC
3263,ORG,Comcast
3263,ORG,Comcast
3263,PER,Rose
3263,LOC,Philadelphia
3263,PER,Rose
3263,ORG,Comcast
3263,LOC,.
3263,ORG,Comcast
3263,LOC,.
3263,PER,Rose
3263,LOC,.
3263,ORG,Comcast
3263,LOC,.
3263,ORG,Comcast
3263,LOC,Baltimore
3263,LOC,Baltimore
3263,LOC,New Jersey
3263,LOC,.
3263,ORG,Showtime
3263,LOC,.
3264,ORG,COMCAST
3264,ORG,COMCAST
3264,ORG,COMCAST
3264,ORG,COMCAST
3264,ORG,Comcast
3265,ORG,Comcast
3265,ORG,Comcast
3266,ORG,Comcast
3266,ORG,Comcast
3266,ORG,NICU
3266,ORG,Comcast
3266,ORG,Comcast
3266,ORG,WOW
3267,MISC,Blast
3267,MISC,Internet
3267,ORG,Xfinity
3267,MISC,Xfinity Speed Test
3269,ORG,Comcast
3269,ORG,Comcast
3269,ORG,Comcast Service Store
3270,MISC,$
3270,MISC,$
3271,ORG,Comcast
3271,ORG,Comcast
3271,ORG,Wells Fargo
3271,ORG,.
3271,ORG,Comcast
3271,ORG,Comcast
3271,ORG,Comcast
3272,ORG,Comcast
3273,ORG,Xfinity
3273,MISC,TVs
3273,ORG,AT&T
3273,ORG,Vonage
3273,ORG,Vonage
3274,ORG,Comcast
3274,ORG,Comcast
3274,ORG,Comcast
3275,MISC,X1 Dvr
3275,ORG,Comcast
3275,MISC,X1
3275,ORG,Comcast
3275,MISC,D
3276,ORG,Centurylink
3276,ORG,CL
3276,ORG,Comcast
3277,ORG,Comcast
3277,ORG,Comcast
3277,LOC,Oak Ridge
3277,LOC,TN
3277,MISC,English
3277,ORG,Comcast
3277,ORG,Comcast
3277,ORG,Comcast
3277,ORG,Comcast
3277,ORG,Comcast
3277,ORG,Comcast
3277,ORG,Comcast
3278,MISC,ENGLISH
3278,MISC,ENGLISH
3278,ORG,UVERSE
3281,ORG,Comcast
3281,ORG,Comcast
3281,ORG,Comcast
3282,ORG,Comcast
3283,ORG,HBO
3283,ORG,Comcast
3283,ORG,HBO
3283,ORG,Comcast
3283,ORG,Comcast
3283,ORG,Comcast
3284,ORG,Comcast
3285,ORG,Better Business Bureau
3285,ORG,BBB
3286,ORG,Comcast
3286,ORG,Comcast
3286,ORG,Comcast
3286,LOC,Florence Alabama
3286,ORG,Comcast
3286,LOC,Florence
3286,LOC,Alabama
3287,ORG,Comcast
3287,LOC,Florida
3288,ORG,Comcast
3288,ORG,Verizon
3289,ORG,Comcast
3289,ORG,Comcast
3289,ORG,Comcast
3289,ORG,Comcast
3290,ORG,Comcast
3290,ORG,CH
3290,MISC,X
3290,ORG,1
3290,MISC,ac
3290,MISC,ac
3290,LOC,US
3290,ORG,Comcast
3290,ORG,comcast
3290,ORG,Comcast
3290,ORG,comcast
3291,ORG,Home Security System
3293,ORG,DirecTV
3293,ORG,Dish Network
3293,ORG,Comcast
3294,ORG,Comcast
3294,ORG,comcast
3294,PER,Omar
3294,PER,Omar
3294,ORG,comcast
3295,ORG,Comcast
3295,PER,Andrea **
3295,ORG,Twitter
3295,PER,Orlando
3295,ORG,Comcast
3295,ORG,Comcast
3295,ORG,Comcast
3297,ORG,Comcast
3297,ORG,Comcast
3297,LOC,JAX
3297,LOC,Florida
3297,LOC,Georgia
3297,LOC,JAX
3297,LOC,Illinois
3297,LOC,Atlanta
3297,ORG,Comcast
3297,LOC,JAX
3297,MISC,DTAs
3297,ORG,Comcast
3297,ORG,Comcast
3297,LOC,JAX
3297,ORG,Comcast
3297,ORG,comcast
3297,LOC,Camden County Ga
3297,ORG,Comcast
3298,ORG,MSNBC
3298,ORG,MSNBC
3298,ORG,Comcast Xfinity
3298,ORG,MSNBC
3298,MISC,Democratic
3299,ORG,Comcast
3300,ORG,Comcast
3300,ORG,Comcast
3301,ORG,Double Play Cable Service
3301,ORG,Comcast
3301,PER,Susan
3302,ORG,Comcast
3303,ORG,Comcast
3303,MISC,X1
3303,MISC,On
3303,ORG,Comcast
3304,ORG,Comcast
3304,ORG,Comcast
3304,ORG,Adelphia
3304,ORG,Comcast
3304,MISC,Digital Adapter
3304,MISC,Internet
3304,PER,Joe
3304,MISC,English
3304,ORG,Verizon
3304,ORG,Century link
3304,ORG,Direct TV
3304,ORG,Dish
3304,ORG,Comcast
3304,ORG,Comcast/Xfinity
3304,ORG,Walmart
3305,ORG,Comcast
3305,ORG,Comcast
3305,ORG,FTC
3305,ORG,Comcast
3306,ORG,CC service
3306,ORG,CC service
3306,ORG,CC service
3306,ORG,CC
3306,ORG,CC service
3306,ORG,COMCAST
3308,ORG,Comcast
3309,ORG,Comcast
3309,ORG,Comcast
3310,ORG,Comcast
3310,ORG,Comcast
3310,ORG,Comcast
3310,PER,Dominic **
3311,ORG,Comcast
3311,ORG,Comcast
3311,ORG,Comcast
3311,ORG,Comcast
3311,ORG,Comcast
3311,ORG,Comcast
3311,ORG,Comcast
3311,ORG,DirecTV
3312,ORG,Comcast/Xfinity
3313,ORG,Comcast
3313,ORG,Comcast
3313,ORG,Comcast
3313,ORG,AT&T
3314,PER,Tony
3315,LOC,Boston
3315,LOC,Florida
3315,LOC,Boston
3315,LOC,Florida
3315,ORG,Comcast
3315,ORG,Comcast
3316,MISC,Internet
3316,ORG,Comcast
3316,ORG,AT&T
3316,ORG,Dish
3316,ORG,DirecTV
3316,ORG,Comcast
3316,MISC,Internet
3316,MISC,Internet
3316,ORG,Comcast
3316,ORG,Uverse
3317,ORG,Comcast Customer Central
3317,ORG,Comcast
3317,MISC,Comcastic
3318,MISC,American
3319,ORG,Comcast
3320,MISC,.
3320,MISC,Digital Starter
3320,ORG,HBO
3320,ORG,HBO
3320,ORG,Customer Solutions
3320,ORG,HBO
3320,ORG,Comcast
3321,ORG,Comcast
3321,ORG,AT&T
3321,ORG,AT&T
3321,ORG,Comcast
3321,ORG,UPS
3321,ORG,Comcast
3321,ORG,Comcast
3321,MISC,D
3321,ORG,Customer Service
3321,ORG,Comcast
3321,ORG,UPS
3321,ORG,Comcast
3321,PER,Leomar
3322,MISC,.
3322,ORG,ATT
3322,LOC,America
3322,MISC,American
3322,MISC,American
3322,ORG,ABC
3322,MISC,dancing with the stars
3323,ORG,Comcast
3323,ORG,Comcast
3324,ORG,U
3324,MISC,-
3324,ORG,verse
3324,ORG,Comcast
3325,ORG,Comcast
3325,ORG,HBO Go
3325,ORG,Comcast
3325,ORG,Comcast
3325,ORG,AT&T
3326,ORG,Comcast
3326,PER,Mario
3326,ORG,Comcast
3326,ORG,Comcast
3326,ORG,Comcast
3326,ORG,Comcast
3326,ORG,Comcast
3326,ORG,CBS
3326,PER,Mario
3326,PER,Mario
3326,ORG,Better Business Bureau
3326,ORG,Comcast
3326,ORG,Comcast
3327,ORG,Xfinity
3327,PER,James
3327,MISC,YouTube
3327,ORG,Xfinity
3327,ORG,Dish
3327,ORG,Xfinity
3328,LOC,Atlanta
3328,LOC,Georgia
3328,ORG,Comcast
3328,LOC,Atlanta
3328,LOC,Georgia
3328,LOC,Atlanta
3328,LOC,Georgia
3328,LOC,Georgia
3328,ORG,Comcast Georgia
3328,ORG,.
3328,ORG,Comcast Georgia
3328,ORG,Comcast Baltimore
3328,ORG,Comcast Western Division
3328,ORG,Comcasts
3328,ORG,Comcast
3328,ORG,Comcast
3328,ORG,Comcast
3328,ORG,Fraud department
3328,ORG,Comcast
3328,LOC,Atlanta
3329,ORG,Comcast
3329,ORG,Comcast
3329,ORG,Fox News
3329,LOC,Florida
3330,ORG,Comcast Xfinity
3332,MISC,On Demand
3333,LOC,Richmond
3333,LOC,CA
3333,ORG,Xfinity
3333,MISC,Home
3333,MISC,Home
3333,ORG,Facebook
3334,ORG,Comcast
3334,ORG,Corp
3334,ORG,Office
3335,ORG,Comcast
3335,ORG,Comcast
3335,ORG,Comcast
3335,ORG,Comcast
3335,ORG,Comcast
3336,ORG,Comcast
3336,LOC,Lake Worth
3336,LOC,FL
3336,LOC,Boca Raton
3336,LOC,FL
3336,LOC,Lake Worth
3336,ORG,Comcast
3336,ORG,Comcast
3336,ORG,Comcast
3336,ORG,Comcast
3336,ORG,COMCAST
3337,ORG,Comcast
3337,ORG,Comcast
3337,ORG,Comcast
3337,ORG,Comcast
3337,ORG,Comcast
3339,ORG,Comcast
3339,ORG,Comcast
3339,PER,Anna
3340,ORG,Comcast
3341,ORG,Comcast
3342,ORG,Comcast
3342,ORG,Comcast
3344,ORG,Comcast
3344,ORG,Comcast
3344,ORG,Comcast
3345,ORG,Comcast
3345,ORG,Dish Network
3345,ORG,DirecTV
3346,ORG,Comcast Triple Play
3346,ORG,corp
3346,MISC,Sports
3346,MISC,Christian
3347,ORG,Comcast
3347,MISC,X1
3347,MISC,Play
3347,ORG,Comcast
3348,ORG,Comcast
3348,PER,Antonio
3348,PER,Antonio
3348,PER,LaToya
3348,PER,Antonio
3348,PER,LaToya
3348,PER,Antonio
3348,PER,LaToya
3348,PER,LaToya
3350,ORG,Comcast
3351,ORG,Comcast
3351,ORG,Comcast
3351,ORG,TWC
3352,ORG,Dish
3352,ORG,Consumer Affairs
3353,ORG,Comcast
3354,ORG,Comcast
3354,ORG,Frontier
3354,ORG,Comcast
3355,ORG,Comcast
3356,MISC,EFT
3356,ORG,Comcast
3356,MISC,EFT
3356,ORG,Comcast
3356,ORG,Comcast
3357,ORG,Comcast
3357,ORG,Comcast
3357,ORG,Comcast
3358,ORG,Comcast
3359,ORG,Comcast
3359,ORG,Comcast
3360,ORG,Comcast
3361,ORG,Comcast
3361,PER,Jacob
3361,ORG,Comcast
3361,PER,Jacob
3361,ORG,Comcast
3362,ORG,comcast
3362,ORG,comcast
3362,ORG,Comcast
3362,ORG,comcast
3363,ORG,Comcast
3363,ORG,Comcast
3364,ORG,AT&T
3364,ORG,Comcast
3364,ORG,Comcast
3364,MISC,X1
3364,ORG,AT&T
3364,ORG,Comcast
3364,MISC,X1
3364,ORG,AT&T
3364,MISC,X1
3364,ORG,Comcast
3364,ORG,U-Verse
3364,ORG,Comcast
3364,ORG,Comcast
3364,ORG,AT&T
3364,ORG,Comcast
3365,ORG,Comcast
3365,ORG,Comcast
3365,ORG,Comcast
3365,LOC,India
3365,ORG,Comcast
3366,ORG,Comcast
3366,ORG,Comcast
3366,ORG,Comcast
3367,ORG,Comcast
3367,ORG,Comcast
3367,ORG,Xfinity
3367,PER,Daniel
3367,LOC,Mexico
3367,PER,Sawil
3367,LOC,Philippines
3367,LOC,Philippines
3367,LOC,Savannah
3367,ORG,Xfinity
3367,ORG,Comcast
3367,LOC,Savannah
3367,LOC,Savannah
3367,LOC,GA
3367,LOC,Philippines
3368,ORG,Comcast
3368,ORG,Comcast
3369,ORG,Comcast
3369,ORG,Verizon
3369,ORG,Comcast
3369,ORG,Comcast
3369,ORG,Verizon
3369,MISC,On Demand
3369,LOC,Annapolis
3369,LOC,MD
3369,LOC,Chicago
3369,LOC,Houston
3370,ORG,Comcast
3370,ORG,Comcast
3370,ORG,Comcast
3370,ORG,Comcast
3370,ORG,Comcast
3371,LOC,Shreveport
3371,LOC,LA.
3371,ORG,Comcast BUSINESS
3371,LOC,.
3371,LOC,.
3371,ORG,Comcast
3371,LOC,.
3371,LOC,.
3371,ORG,Business Comcast
3371,ORG,Comcast
3371,LOC,.
3371,LOC,.
3372,ORG,Comcast
3372,MISC,x-finity
3372,ORG,.
3372,ORG,VERIZON
3372,ORG,Comcast
3373,ORG,Comcast
3374,ORG,Comcast
3374,ORG,better business bureau
3374,ORG,Comcast
3374,ORG,Comcast
3374,ORG,comcast
3374,ORG,comcast
3375,MISC,NFL
3376,ORG,comcast
3376,MISC,Filipino TV
3376,LOC,Jacksonville
3376,ORG,BBC
3377,ORG,AT&T
3377,ORG,Comcast
3377,ORG,AT&T
3377,ORG,AT&T
3377,ORG,Comcast
3377,ORG,Comcast
3377,ORG,Comcast
3378,ORG,Comcast
3378,ORG,Comcast
3379,ORG,AT&T
3379,LOC,CA
3379,ORG,Comcast
3380,ORG,AT&T
3380,ORG,Comcast
3380,LOC,Philippines
3380,ORG,Ar
3380,MISC,ris
3380,ORG,Netflix
3380,ORG,Roku
3380,ORG,Comcast
3380,LOC,USA
3380,ORG,Comcast
3381,ORG,Comcast
3381,PER,Renz
3381,LOC,Philippines
3381,PER,Munide
3381,PER,Erma
3381,PER,Renz
3381,PER,Erma
3381,PER,Darrell
3381,ORG,Department
3381,PER,Darrel
3381,ORG,Department
3381,ORG,Comcast
3381,MISC,Arris TM22G
3381,ORG,Comcast
3381,PER,Catherine
3381,ORG,ing Department
3381,PER,Catherine
3381,ORG,Telephone Coding Services
3381,ORG,AT&T
3381,ORG,Comcast
3381,PER,Erica
3382,ORG,Comcast
3384,ORG,Comcast
3384,ORG,FTC
3384,LOC,FL
3384,LOC,NC
3385,ORG,Comcast
3385,ORG,Comcast
3385,MISC,Internet
3385,ORG,Comcast
3386,ORG,Comcast
3386,ORG,Comcast
3386,ORG,Comcast
3386,ORG,Comcast
3386,LOC,Washington DC
3386,ORG,Comcast
3387,ORG,Comcast
3387,ORG,COMCAST
3388,ORG,Comcast
3388,ORG,Comcast
3389,ORG,Comcast
3389,ORG,Comcast
3389,MISC,English
3389,ORG,Comcast
3389,ORG,Comcast
3390,ORG,Comcast
3390,ORG,Comcast
3390,ORG,Comcast
3390,ORG,Comcast
3390,ORG,Comcast
3390,LOC,Everett
3390,LOC,Washington
3390,ORG,Netflix
3390,ORG,Hulu
3391,ORG,Comcast
3392,ORG,d
3392,ORG,COMCAST
3392,ORG,Comcast
3392,ORG,COMCAST
3392,ORG,Comcast
3392,ORG,Comcast
3393,ORG,Directv & ATT
3393,ORG,Comcast
3394,MISC,TIVO
3394,MISC,TIVO
3394,ORG,Comcast Store
3394,ORG,Comcast
3394,MISC,TIVO
3395,ORG,Motorola
3395,ORG,Comcast
3395,ORG,Comcast
3395,MISC,English
3395,ORG,Comcast
3395,ORG,Billing
3395,ORG,Comcast
3395,ORG,Billing Representative
3396,ORG,Comcast
3396,ORG,Directv
3396,ORG,Comcast
3396,ORG,Directv
3396,ORG,Comcast
3396,ORG,Comcast
3396,ORG,Comcast
3396,ORG,Comcast
3396,ORG,Directv
3396,ORG,AT&T
3398,ORG,Wow/Knology
3398,ORG,.
3398,ORG,Comcast
3398,ORG,Comcast
3398,PER,Michael
3398,ORG,Comcast
3398,ORG,Comcast
3399,ORG,Comcast
3400,ORG,Comcast
3400,ORG,U-Verse
3400,ORG,Bright House
3401,ORG,Comcast
3403,ORG,Comcast
3403,ORG,Comcast
3404,ORG,Comcast
3404,MISC,1
3404,PER,Jim
3405,ORG,Comcast
3405,ORG,Comcast
3405,ORG,Comcast
3406,ORG,Comcast
3406,ORG,Comcast
3406,PER,Kiesha
3406,ORG,Comcast Customer Service
3406,PER,Amanda
3406,LOC,Nashville
3406,ORG,Comcast
3407,ORG,Comcast
3407,ORG,Comcast
3407,ORG,Comcast
3407,ORG,Comcast
3407,ORG,Stellar Credit
3407,ORG,Comcast
3407,ORG,Stellar Credit
3407,ORG,Comcast
3407,ORG,Comcast
3407,ORG,Comcast
3407,ORG,Comcast
3407,ORG,Comcast
3407,ORG,Comcast
3409,ORG,Comcast
3409,PER,Chris
3409,PER,Chris
3409,ORG,comcast
3409,ORG,comcast
3410,MISC,HDMI
3411,ORG,Xfinity
3411,MISC,HD Premier XF
3411,MISC,X1 Entertainment System
3411,MISC,X1
3411,ORG,HBO
3411,ORG,Starz
3411,ORG,Cinemax
3411,ORG,Showtime
3411,ORG,Streampix
3411,ORG,Comcast/Xfinity
3412,ORG,Comcast
3412,ORG,Comcast
3412,ORG,Comcast
3412,ORG,Comcast
3413,ORG,Comcast
3413,ORG,Voice
3413,ORG,Comcast
3413,PER,Jasmine
3413,ORG,Comcast
3413,ORG,Comcast
3413,ORG,Charter
3414,ORG,Comcast
3414,ORG,Visa
3414,MISC,iPhone
3414,ORG,Visa
3414,ORG,Comcast
3415,ORG,Comcast
3415,ORG,FiOS
3415,ORG,Comcast
3415,ORG,Comcast
3416,ORG,Comcast
3416,ORG,comcast
3416,ORG,Comcast
3416,ORG,Comcast
3416,ORG,COMCAST
3417,ORG,Comcast
3417,ORG,Comcast
3417,ORG,Comcast
3418,ORG,Comcast
3420,MISC,X1
3420,MISC,X1
3420,ORG,Comcast
3420,ORG,Consumer Affairs
3420,ORG,Consumer Affairs
3421,ORG,Comcast
3421,ORG,Comcast
3421,PER,Rico
3421,PER,Camron
3421,PER,Shelle
3421,PER,Mindy
3421,PER,Zack
3421,PER,Megan
3421,PER,Tony
3421,PER,James
3421,PER,Shelle
3421,ORG,COMCAST
3421,ORG,Verizon
3422,MISC,Xfinity Bundle
3422,LOC,.
3422,LOC,.
3422,LOC,.
3422,LOC,.
3422,LOC,W. Palm Beach
3422,LOC,FL
3422,ORG,Comcast
3422,PER,Daneisha **
3422,PER,Travis
3422,PER,Lamar
3422,PER,Lamar
3422,LOC,.
3423,ORG,Comcast
3423,PER,**
3423,ORG,Collections
3423,ORG,Customer Service
3423,ORG,Customer Service
3423,ORG,Billing
3423,MISC,EST
3423,PER,Jamael
3423,ORG,Comcast
3423,PER,Jamael
3423,MISC,EST
3423,PER,Jamael
3423,PER,Jamael
3423,PER,Al
3424,ORG,Comcast
3424,ORG,Corporate
3424,ORG,Comcast
3424,ORG,BBB
3424,ORG,FCC
3424,ORG,FTC
3425,ORG,Comcast
3425,ORG,Comcast
3425,ORG,Comcast
3426,ORG,COMCAST
3426,PER,PAULINE
3426,ORG,COMCAST
3426,ORG,Comcast
3426,ORG,Comcast
3427,ORG,HBO Starz Cinemax
3427,ORG,.
3428,ORG,Comcast
3428,ORG,Comcast
3429,ORG,Comcast
3429,MISC,Triple Play
3430,ORG,Xfinity
3431,ORG,Comcast
3431,ORG,Comcast
3431,ORG,Comcast
3431,PER,Rodney
3432,MISC,xfinity
3432,ORG,Comcast
3432,ORG,Comcast
3434,ORG,Comcast
3434,ORG,Comcast
3434,ORG,Comcast
3434,PER,David Cohen
3434,ORG,Comcast
3434,ORG,Comcast
3434,ORG,Comcast
3434,ORG,Comcast
3434,ORG,Comcast
3434,ORG,Comcast
3434,ORG,Comcast
3435,ORG,Xfinity
3435,ORG,Xfinity
3435,ORG,Comcast
3435,ORG,Xfinity
3435,ORG,Comcast
3435,ORG,XFINITY
3435,ORG,XFINITY
3435,ORG,Comcast
3435,LOC,Philippines
3435,LOC,India
3435,LOC,Mexico
3435,MISC,English
3435,ORG,Xfinity
3436,ORG,Comcast
3437,ORG,BBB
3437,ORG,Comcast
3437,ORG,Comcast
3437,ORG,Comcast
3437,ORG,Comcast
3438,ORG,Movie Channel
3439,ORG,Comcast
3439,ORG,Comcast
3439,ORG,Comcast
3439,ORG,Comcast
3439,ORG,Comcast
3440,ORG,Comcast
3440,ORG,Dish
3440,ORG,Comcast
3440,MISC,Internet
3440,ORG,Comcast
3440,ORG,.
3440,ORG,Dish
3440,ORG,Comcast
3440,ORG,North East
3440,MISC,CS
3440,ORG,Dish
3440,ORG,Comcast
3440,MISC,CS
3440,ORG,Comcast
3441,ORG,Comcast
3441,ORG,Comcast
3441,ORG,Comcast
3441,ORG,Comcast
3441,ORG,Direct TV
3441,ORG,Time Warner
3441,ORG,AT&T
3443,ORG,Comcast
3444,ORG,Comcast
3444,ORG,Comcast
3444,LOC,Nowheresville
3444,LOC,Illinois
3444,ORG,Comcast
3444,MISC,Russian
3444,LOC,Ohio
3444,LOC,Illinois
3444,LOC,States
3444,ORG,Comcast
3444,ORG,UPS
3445,MISC,X1
3445,ORG,DirecTV
3446,ORG,Comcast
3446,MISC,Internet
3446,ORG,Regulatory Agency
3446,ORG,Comcast
3447,ORG,Comcast
3447,ORG,Comcast
3447,ORG,Comcast
3447,ORG,Comcast
3447,ORG,Comcast
3448,ORG,Comcast
3448,ORG,XFinity Home
3448,ORG,Comcast
3448,ORG,Internet Dept
3448,ORG,XFinity Home
3448,ORG,Customer Security Assurance
3448,MISC,XFinity Home
3448,ORG,Comcast
3448,LOC,Miss
3448,PER,Sherie
3448,ORG,Comcast
3448,MISC,XFinity Home
3448,MISC,XFinity Home
3448,ORG,X
3448,MISC,Finity Home
3448,MISC,XFinity Home
3448,ORG,XFinity Home
3448,ORG,XFinity Home
3449,PER,Kristin
3449,ORG,FCC
3451,PER,Tom
3451,PER,Tom
3451,PER,Lester
3451,PER,Edward
3451,LOC,Philippines
3451,PER,Edward
3451,ORG,Comcast
3451,PER,Lester
3451,PER,Lester
3451,ORG,COMCAST
3452,ORG,Comcast
3452,ORG,Charter
3452,ORG,Charter
3452,ORG,Comcast
3452,ORG,Comcast
3452,ORG,Comcast
3454,ORG,Comcast Cable
3455,ORG,Comcast
3455,MISC,CST
3455,PER,Shay
3455,PER,Andrew
3455,MISC,English
3455,MISC,CST
3455,PER,Corey
3455,PER,Corey
3455,ORG,Customer Solutions
3455,PER,Christy
3455,ORG,Comcast
3456,ORG,Comcast
3457,LOC,US
3457,MISC,HD Complete XF Bundle
3457,MISC,X1 DVR
3457,MISC,X1
3457,MISC,D
3457,MISC,.
3457,MISC,.
3457,LOC,India
3457,LOC,Pakistan
3457,MISC,X1
3457,MISC,D
3457,ORG,Comcast
3457,LOC,US
3458,ORG,UPS
3458,ORG,Comcast
3458,ORG,Comcast
3459,ORG,AT&T DSL
3459,ORG,Xfinity Blast.
3459,ORG,Comcast
3459,MISC,Blast Internet
3459,MISC,Blast
3460,ORG,Comcast
3460,ORG,comcast
3461,ORG,Comcast
3461,MISC,Triple Play
3461,ORG,Verizon
3461,ORG,Comcast
3461,MISC,Triple Play
3461,MISC,World Cup Soccer
3461,ORG,Comcast
3461,LOC,NY
3461,ORG,Comcast
3461,ORG,Verizon
3461,ORG,Comcast
3461,MISC,Triple Play
3462,ORG,Comcast
3462,ORG,Comcast
3462,ORG,Comcast
3462,ORG,Comcast
3462,ORG,Comcast
3463,ORG,Comcast Online
3463,ORG,Comcast
3463,PER,Jose
3463,PER,Joaneshia
3463,ORG,Comcast
3463,ORG,Comcast
3464,ORG,Comcast
3465,ORG,Comcast
3465,ORG,Xfinity
3465,ORG,Comcast
3465,ORG,Comcast
3465,ORG,Xfinity
3465,ORG,Comcast
3465,ORG,Xfinity
3465,ORG,Comcast
3465,PER,Tasha
3466,MISC,DSSI 3
3466,ORG,Best Buy
3466,ORG,Motorola
3466,ORG,Comcast
3466,ORG,Comcast
3467,ORG,Comcast
3467,MISC,Internet Plus
3467,ORG,HBO
3467,ORG,Customer Solutions
3467,ORG,Customer Solutions
3467,ORG,COMCAST
3468,MISC,Indian
3468,ORG,Comcast Infinity
3468,ORG,Comcast
3469,ORG,Xfinity
3469,ORG,TiVo
3469,ORG,Xfinity
3469,ORG,Comcast
3469,ORG,TiVo
3469,ORG,TiVo
3469,ORG,Comcast
3469,ORG,TiVo
3469,ORG,Comcast
3469,LOC,Milwaukee Ave
3469,ORG,Comcast
3469,MISC,Ti
3469,ORG,Vo
3469,ORG,Comcast
3469,ORG,Comcast
3470,PER,Deetta
3471,ORG,Comcast
3471,ORG,Comcast
3471,ORG,Comcast
3471,ORG,Comcast
3471,ORG,Comcast
3472,ORG,Comcast
3472,ORG,Comcast
3472,ORG,Comcast
3472,ORG,Comcast
3473,ORG,Comcast
3476,ORG,Comcast
3476,ORG,Comcast
3477,ORG,Comcast
3477,ORG,Comcast
3478,ORG,Comcast
3478,MISC,EUREKA
3479,ORG,COMCAST
3479,ORG,AT&T
3479,ORG,Comcast
3480,ORG,Comcast
3480,LOC,Seattle
3480,ORG,Comcast
3482,ORG,comcast
3482,ORG,Comcast
3482,ORG,Comcast
3482,ORG,ATT
3483,ORG,Comcast Phone etc
3483,ORG,Comcast
3483,ORG,Comcast
3483,ORG,Comcast
3483,ORG,Comcast
3483,ORG,Comcast
3483,ORG,Comcast
3483,ORG,Time Warner
3483,ORG,Comcast
3483,ORG,Comcast
3485,ORG,Comcast
3485,ORG,Comcast
3485,ORG,Diversified
3485,ORG,Comcast
3485,PER,Ryxxxx
3485,ORG,Comcast
3486,ORG,Comcast
3486,ORG,Comcast
3486,ORG,Comcast
3486,MISC,ps2
3486,ORG,Comcast
3486,ORG,Comcast
3486,ORG,Comcast
3487,ORG,LG
3487,ORG,Comcast
3487,ORG,Comcast
3487,ORG,Comcast
3487,ORG,Comcast
3487,ORG,Comcast
3489,ORG,Comcast
3489,ORG,Comcast
3489,ORG,Comcast
3489,PER,Shantel
3489,ORG,Comcast
3489,ORG,Comcast
3489,LOC,Philly
3489,ORG,Comcast
3489,ORG,Comcast
3489,ORG,Comcast
3489,LOC,Florida
3489,LOC,Ohio
3489,LOC,Ind
3490,ORG,HBO
3490,ORG,Showtime
3490,ORG,Customer Solutions
3490,ORG,HBO
3490,ORG,Showtime
3490,ORG,Comcast
3491,ORG,Comcast
3491,ORG,Comcast
3491,ORG,AT&T
3491,MISC,U-verse
3492,MISC,English
3492,MISC,MIGRAINE
3492,ORG,Comcast
3492,ORG,Time Warner
3492,ORG,FTC
3492,LOC,Naples
3492,LOC,FL
3492,ORG,Comcast
3493,ORG,Comcast
3493,ORG,.
3493,LOC,.
3493,ORG,Comcast
3493,ORG,Memphis Cable Vision
3493,ORG,Comcast
3493,LOC,.
3493,LOC,.
3493,LOC,.
3493,ORG,.
3493,LOC,.
3493,LOC,.
3493,LOC,.
3493,ORG,Comcast
3493,LOC,.
3493,ORG,Consumer Affairs
3493,ORG,Comcast
3493,LOC,.
3493,ORG,Comcast
3493,LOC,.
3493,ORG,Comcast
3493,LOC,.
3493,LOC,U
3493,LOC,S.
3493,LOC,.
3493,LOC,.
3493,LOC,.
3494,ORG,Comcast
3494,ORG,Verizon
3494,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3495,ORG,Comcast
3496,ORG,Comcast
3496,LOC,Detroit
3496,ORG,Comcast
3497,ORG,Comcast
3497,ORG,Comcast
3497,ORG,Comcast
3497,ORG,Comcast
3497,LOC,Jacksonville
3497,LOC,FL
3498,ORG,Comcast
3499,ORG,Comcast
3500,ORG,Comcast
